,Unnamed: 0,MapRefNo,Neighborhood_x,GrLivArea,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MSSubClass_other,MSSubClass_1-1/2 STORY FINISHED ALL AGES,MSSubClass_1-STORY 1945 & OLDER,MSSubClass_1-STORY 1946 & NEWER ALL STYLES,MSSubClass_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,MSSubClass_2-STORY 1945 & OLDER,MSSubClass_2-STORY 1946 & NEWER,MSSubClass_2-STORY PUD - 1946 & NEWER,MSSubClass_DUPLEX - ALL STYLES AND AGES,MSSubClass_SPLIT OR MULTI-LEVEL,MSZoning_other,MSZoning_FV,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSewr,LotConfig_other,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_other,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition2_other,Condition2_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_other,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_other,RoofStyle_Gable,RoofStyle_Hip,RoofMatl_other,RoofMatl_CompShg,Exterior1st_other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_other,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_other,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_other,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Heating_other,Heating_GasA,Electrical_other,Electrical_FuseA,Electrical_SBrkr,GarageType_other,GarageType_Attchd,GarageType_BuiltIn,GarageType_Detchd,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SalePrice,TotalSF,Price/SF,BsmtPercentUnfinished,LowQualFinishedPercent,TotalAuxSF,relativeAuxSF,Price/AuxSF,LogSalePrice,Prop_Addr,Neighborhood_y,Address,geometry,address,lon,lat,nearest_park,nearest_stream,ISU_distance,nearest_large_park,neighborhood_YearBuilt,neighborhood_TotalSF,neighborhood_Price/SF,neighborhood_count,neighborhood_median_price,TotalSf-NSF,Price/SF-NPrice/SF,SalePrice-NMedPrice,YearBuilt-NYearBuilt
1475,1089,531375120,SawyerW,1114,13695,0,1,6,5,2003,2004,0.0,3,3,4,3,1,6,814.0,1,0.0,300.0,1114.0,5,1,1114,0,0,1.0,0.0,1,0,3,1,4,6,8,0,2004.0,1,2.0,576.0,3,3,0,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,155000,2228.0,69.56912028725314,0.2692998204667863,0.0,14349.0,3581.4432176656155,10.802146491044672,11.951180395901384,5311 KANSAS DR,SawyerW,5311 KANSAS DR Ames Iowa,POINT (-93.69055674746765 42.03779282870747),"5311, Kansas Drive, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States",-93.69055674746765,42.03779282870747,0.017306158579828965,0.004103271755020786,0.046434367225343415,0.03495424451909389,1993.0,2586.5,71.42136575009818,84,189000.0,-358.5,-1.8522454628450333,-34000.0,10.0
1476,1054,531451150,SawyerW,1266,8012,0,1,6,5,1980,1980,0.0,3,3,3,3,1,1,0.0,1,0.0,630.0,630.0,5,1,630,636,0,0.0,0.0,1,1,2,1,3,5,8,2,1980.0,2,1.0,283.0,3,3,340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,128000,1896.0,67.51054852320675,1.0,0.0,8295.0,-2472.5567823343845,15.430982519590115,11.759785542901756,1307 INDIANA AVE,SawyerW,1307 INDIANA AVE Ames Iowa,POINT (-93.68645026777664 42.03468709238534),"1307, Indiana Avenue, Patio Homes West, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68645026777664,42.03468709238534,0.014180939445901463,0.0019724892988490007,0.04194313950493508,0.03168555176935603,1993.0,2586.5,71.42136575009818,84,189000.0,-690.5,-3.9108172268914245,-61000.0,-13.0
1477,765,906204140,SawyerW,1982,11287,0,1,7,6,1989,1989,340.0,4,3,4,3,3,6,421.0,1,0.0,386.0,807.0,4,1,1175,807,0,0.0,0.0,2,1,3,1,4,7,8,1,1989.0,3,2.0,575.0,3,3,0,84,0,196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,228500,2789.0,81.9290068124776,0.4783147459727385,0.0,12142.0,1374.4432176656155,18.81897545709109,12.339291489316397,1102 IDAHO AVE,SawyerW,1102 IDAHO AVE Ames Iowa,POINT (-93.68318747200024 42.03173156798697),"1102, Idaho Avenue, Spring Valley, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68318747200024,42.031731567986974,0.01223276770534205,0.002847439477493363,0.038469591986590654,0.02967127559753977,1993.0,2586.5,71.42136575009818,84,189000.0,202.5,10.50764106237942,39500.0,-4.0
1478,290,906225180,SawyerW,1440,9069,0,1,6,8,1993,1993,0.0,4,4,4,3,3,2,261.0,6,1083.0,0.0,1344.0,4,1,1440,0,0,2.0,0.0,2,0,2,2,4,8,8,0,1993.0,1,4.0,920.0,3,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,224500,2784.0,80.63936781609195,0.0,0.0,9989.0,-778.5567823343845,22.474722194413854,12.321630986164449,1005 DELAWARE AVE 1007,SawyerW,1005 DELAWARE AVE 1007 Ames Iowa,POINT (-93.67996952877063 42.03150314601391),"1005, Delaware Avenue, Ontario, Ames, Story County, Iowa, 50014, United States",-93.67996952877063,42.03150314601391,0.012130297667405188,0.004242921045947266,0.03524522541046492,0.026876630225593636,1993.0,2586.5,71.42136575009818,84,189000.0,197.5,9.218002065993772,35500.0,0.0
1479,1024,531479020,SawyerW,784,9000,0,1,6,3,1928,1950,0.0,3,3,2,2,1,1,0.0,1,0.0,784.0,784.0,3,0,784,0,0,0.0,0.0,1,0,2,1,3,5,8,0,1950.0,1,2.0,360.0,2,2,0,0,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,76000,1568.0,48.46938775510204,1.0,0.0,9451.0,-1316.5567823343845,8.041477092371178,11.238488619268468,4603 HUTCHISON ST,SawyerW,4603 HUTCHISON ST Ames Iowa,POINT (-93.68036485714286 42.03529173469388),"4603, Hutchison Street, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68036485714286,42.03529173469388,0.014463979519198995,0.003897141881675711,0.035979415852171466,0.02571733421314301,1993.0,2586.5,71.42136575009818,84,189000.0,-1018.5,-22.951977994996135,-113000.0,-65.0
1480,592,531452020,SawyerW,918,7892,0,1,6,5,1979,1979,0.0,3,3,4,3,1,1,0.0,1,0.0,918.0,918.0,3,1,918,0,0,0.0,0.0,2,0,2,1,3,5,8,1,1979.0,1,1.0,264.0,3,3,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,99500,1836.0,54.19389978213508,1.0,0.0,8156.0,-2611.5567823343845,12.19960765080922,11.507912923146684,1308 INDIANA AVE,SawyerW,1308 INDIANA AVE Ames Iowa,POINT (-93.68622929966418 42.03470498605157),"1308, Indiana Avenue, Patio Homes West, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68622929966418,42.03470498605157,0.01422957007207218,0.0021677373809227516,0.04172538238356327,0.03146904354171097,1993.0,2586.5,71.42136575009818,84,189000.0,-750.5,-17.2274659679631,-89500.0,-14.0
1481,1658,906204280,SawyerW,2814,9771,3,1,6,5,1995,2002,190.0,4,3,4,3,1,2,779.0,1,0.0,298.0,1077.0,5,1,1093,1721,0,0.0,1.0,2,1,4,1,4,9,8,1,1995.0,3,2.0,614.0,3,3,48,32,0,0,216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,260000,3891.0,66.82086867129273,0.27669452181987,0.0,10633.0,-134.55678233438448,24.45217718423775,12.468436909997664,1205 IDAHO CT,SawyerW,1205 IDAHO CT Ames Iowa,POINT (-93.68377969538925 42.03339650911119),"1205, Idaho Court, Spring Valley, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68377969538925,42.03339650911119,0.013551371320777227,0.0033868362615167152,0.039162324946212065,0.02957773419437241,1993.0,2586.5,71.42136575009818,84,189000.0,1304.5,-4.6004970788054464,71000.0,2.0
1482,1437,906225210,SawyerW,996,9069,0,1,6,6,1992,1992,0.0,3,3,4,3,3,6,747.0,1,0.0,189.0,936.0,5,1,996,0,0,1.0,0.0,1,0,2,1,4,5,8,0,1992.0,1,2.0,564.0,3,3,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,147000,1932.0,76.08695652173913,0.2019230769230769,0.0,9633.0,-1134.5567823343845,15.260043600124572,11.898187865760873,913 DELAWARE AVE,SawyerW,913 DELAWARE AVE Ames Iowa,POINT (-93.679967 42.03075197899311),"913, Delaware Avenue, Ontario, Ames, Story County, Iowa, 50014, United States",-93.679967,42.03075197899311,0.011829949022759793,0.0035079399018969073,0.035222750954530875,0.027226608021442757,1993.0,2586.5,71.42136575009818,84,189000.0,-654.5,4.66559077164095,-42000.0,-1.0
1483,559,531375070,SawyerW,1141,13072,0,1,6,5,2005,2005,0.0,4,3,4,3,1,1,0.0,1,0.0,1141.0,1141.0,5,1,1141,0,0,0.0,0.0,1,1,3,1,3,6,8,0,2005.0,1,2.0,484.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,142500,2282.0,62.445223488168274,1.0,0.0,13556.0,2788.4432176656155,10.511950427854824,11.867097278690842,5409 KANSAS DR,SawyerW,5409 KANSAS DR Ames Iowa,POINT (-93.69138693054298 42.03788098410786),"5409, Kansas Drive, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States",-93.69138693054298,42.037880984107865,0.017519359710907068,0.004151761470351751,0.04726780808562629,0.03575666848734522,1993.0,2586.5,71.42136575009818,84,189000.0,-304.5,-8.976142261929901,-46500.0,12.0
1484,181,531452010,SawyerW,1217,10762,0,1,6,6,1980,1980,0.0,3,3,4,3,1,1,0.0,1,0.0,626.0,626.0,3,1,626,591,0,0.0,0.0,1,1,3,1,3,6,8,1,1980.0,2,1.0,288.0,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,120000,1843.0,65.11123168746609,1.0,0.0,11078.0,310.4432176656155,10.832280194981044,11.695247021764184,1302 INDIANA AVE,SawyerW,1302 INDIANA AVE Ames Iowa,POINT (-93.68622907491604 42.03465549651289),"1302, Indiana Avenue, Patio Homes West, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68622907491604,42.03465549651289,0.01418065642353187,0.0021425038311589126,0.04171983512233249,0.03148340549354616,1993.0,2586.5,71.42136575009818,84,189000.0,-743.5,-6.310134062632088,-69000.0,-13.0
1485,1708,531385060,SawyerW,1677,8450,0,1,6,5,2001,2001,0.0,4,3,4,3,1,6,472.0,1,0.0,355.0,827.0,5,1,827,850,0,1.0,0.0,2,1,3,1,4,7,8,0,2001.0,2,2.0,627.0,3,3,0,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,190500,2504.0,76.07827476038338,0.4292623941958887,0.0,9145.0,-1622.5567823343845,20.831055221432475,12.157407473548894,1418 NEBRASKA AVE,SawyerW,1418 NEBRASKA AVE Ames Iowa,POINT (-93.68876227146406 42.03617143045269),"1418, Nebraska Avenue, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68876227146406,42.03617143045269,0.015546622171844972,0.002210079228006641,0.044417885463778076,0.03352808192976307,1993.0,2586.5,71.42136575009818,84,189000.0,-82.5,4.656909010285204,1500.0,8.0
1486,1944,531380110,SawyerW,1721,8462,1,1,6,5,1994,1994,105.0,4,4,4,4,1,6,814.0,1,0.0,114.0,928.0,5,1,936,785,0,0.0,1.0,2,1,3,1,4,7,8,0,1994.0,2,2.0,471.0,3,3,300,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,201000,2649.0,75.87768969422423,0.1228448275862068,0.0,9020.0,-1747.5567823343845,22.283813747228383,12.211060187041213,5221 MARYLAND ST,SawyerW,5221 MARYLAND ST Ames Iowa,POINT (-93.68920750825848 42.03603411367355),"5221, Maryland Street, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68920750825848,42.03603411367355,0.015428354098045209,0.002135959434887668,0.0448410124321295,0.0339930430027803,1993.0,2586.5,71.42136575009818,84,189000.0,62.5,4.456323944126055,12000.0,1.0
1487,683,531376010,SawyerW,1640,8366,1,1,6,5,2004,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,798.0,798.0,5,1,798,842,0,0.0,0.0,2,1,3,1,4,6,8,0,2004.0,2,2.0,520.0,3,3,138,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,173000,2438.0,70.95980311730926,1.0,0.0,8931.0,-1836.5567823343845,19.370731161124173,12.061046873479915,1410 CALIFORNIA AVE,SawyerW,1410 CALIFORNIA AVE Ames Iowa,POINT (-93.69121382976279 42.03678026115666),"1410, California Avenue, Brookview Place, Ames, Story County, Iowa, 50014, United States",-93.69121382976279,42.03678026115666,0.016405336768610824,0.0032262903699929947,0.04692988399849975,0.035790292616553254,1993.0,2586.5,71.42136575009818,84,189000.0,-148.5,-0.46156263278891174,-16000.0,11.0
1488,2331,531452140,SawyerW,1199,7892,0,1,6,5,1993,1993,0.0,4,3,4,3,1,6,300.0,1,0.0,899.0,1199.0,5,1,1199,0,0,0.0,0.0,2,0,2,1,4,5,8,0,1993.0,2,2.0,530.0,3,3,0,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,153900,2398.0,64.17848206839032,0.749791492910759,0.0,8485.0,-2282.5567823343845,18.137890394814377,11.94405831982697,1510 INDIANA AVE,SawyerW,1510 INDIANA AVE Ames Iowa,POINT (-93.68624166123048 42.03637109386144),"1510, Indiana Avenue, Patio Homes West, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68624166123048,42.03637109386144,0.015877744098488772,0.0032431046573918143,0.04195053692443033,0.031032398062818652,1993.0,2586.5,71.42136575009818,84,189000.0,-188.5,-7.242883681707852,-35100.0,0.0
1489,1457,906403060,SawyerW,1873,8883,1,1,7,5,1988,1988,360.0,4,3,4,3,1,6,608.0,2,321.0,0.0,929.0,5,1,946,927,0,1.0,0.0,2,1,3,1,4,7,8,1,1988.0,2,2.0,619.0,3,3,108,48,0,0,144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,207000,2802.0,73.87580299785867,0.0,0.0,9694.0,-1073.5567823343845,21.353414483185475,12.240474072247506,4920 UTAH DR,SawyerW,4920 UTAH DR Ames Iowa,POINT (-93.68444564300935 42.02893618784518),"4920, Utah Drive, Spring Valley, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68444564300935,42.02893618784518,0.009167524996504093,0.0014218788646722861,0.039716798724678135,0.032032265891752086,1993.0,2586.5,71.42136575009818,84,189000.0,215.5,2.454437247760495,18000.0,-5.0
1490,116,531382120,SawyerW,1679,8125,0,1,6,5,1994,1998,258.0,3,3,4,3,1,6,1138.0,1,0.0,270.0,1408.0,5,1,1679,0,0,1.0,0.0,2,0,3,1,4,7,8,1,1994.0,2,2.0,575.0,3,3,224,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,193500,3087.0,62.68221574344023,0.1917613636363636,0.0,8742.0,-2025.5567823343845,22.13452299245024,12.173032791451972,5214 MARYLAND ST,SawyerW,5214 MARYLAND ST Ames Iowa,POINT (-93.68915891193907 42.03586988976251),"5214, Maryland Street, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68915891193907,42.03586988976251,0.015261674878067389,0.001965565813261543,0.044771707715904246,0.0339844622113585,1993.0,2586.5,71.42136575009818,84,189000.0,500.5,-8.739150006657944,4500.0,1.0
1491,1253,531451110,SawyerW,923,8012,0,1,6,5,1980,1980,0.0,3,3,4,3,1,4,543.0,4,119.0,261.0,923.0,3,1,923,0,0,0.0,0.0,2,0,2,1,3,5,8,1,1980.0,2,1.0,264.0,3,3,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,143000,1846.0,77.46478873239437,0.2827735644637053,0.0,8276.0,-2491.5567823343845,17.278878685355245,11.870599909242044,1405 INDIANA AVE,SawyerW,1405 INDIANA AVE Ames Iowa,POINT (-93.68645464146189 42.03548893467921),"1405, Indiana Avenue, Patio Homes West, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68645464146189,42.035488934679215,0.014975556600862973,0.002467151326163626,0.042040973990054346,0.03146466824780886,1993.0,2586.5,71.42136575009818,84,189000.0,-740.5,6.0434229822961925,-46000.0,-13.0
1492,1090,906201021,SawyerW,1061,10778,1,1,7,6,1990,1991,0.0,4,3,4,3,1,6,460.0,5,286.0,308.0,1054.0,4,1,1061,0,0,1.0,0.0,1,1,1,1,4,4,8,0,1990.0,1,2.0,462.0,3,3,114,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,162000,2115.0,76.59574468085107,0.2922201138519924,0.0,11276.0,508.4432176656155,14.36679673643136,11.99535161421452,4910 ONTARIO ST,SawyerW,4910 ONTARIO ST Ames Iowa,POINT (-93.687352 42.034434),"4910, Ontario Street, Ontario, Ames, Story County, Iowa, 50014, United States",-93.687352,42.034434,0.01383749939909297,0.0011083126815077933,0.04281397023174843,0.032621886618965625,1993.0,2586.5,71.42136575009818,84,189000.0,-471.5,5.174378930752894,-27000.0,-3.0
1493,594,531452180,SawyerW,1744,9453,1,1,7,7,1993,2003,0.0,4,3,4,3,1,4,402.0,1,0.0,594.0,996.0,5,1,1014,730,0,0.0,0.0,2,1,3,1,4,7,8,0,1993.0,2,2.0,457.0,3,3,370,70,0,238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,194500,2740.0,70.98540145985402,0.5963855421686747,0.0,10218.0,-549.5567823343845,19.03503621060873,12.178187442040638,1528 INDIANA AVE,SawyerW,1528 INDIANA AVE Ames Iowa,POINT (-93.68624346346671 42.03651955306964),"1528, Indiana Avenue, Patio Homes West, Ontario, Ames, Story County, Iowa, 50014, United States",-93.68624346346671,42.03651955306964,0.0160246946170638,0.0033564734270087482,0.04197444286672317,0.030998218290706564,1993.0,2586.5,71.42136575009818,84,189000.0,153.5,-0.43596429024415784,5500.0,0.0
